"","match_id","league","match_date","home_team","home_score","away_team","away_score","avg_odds_home_win","avg_odds_draw","avg_odds_away_win","max_odds_home_win","max_odds_draw","max_odds_away_win","top_bookie_home_win","top_bookie_draw","top_bookie_away_win","n_odds_home_win","n_odds_draw","n_odds_away_win"
"86410",343948,"USA: MLS","2008-08-21","New England Revoluti",2,"DC United",1,1.85,3.27,3.789,1.95,3.4,4,"Expekt","Betway","bet-at-home",10,10,10
"86411",343949,"USA: MLS","2008-08-21","Houston Dynamo",4,"Chivas USA",0,1.6935,3.393,4.5922,1.8,3.94,6.34,"888sport","Pinnacle Sports","Pinnacle Sports",23,23,23
"86493",344066,"USA: MLS","2008-08-22","Los Angeles Galaxy",0,"Chicago Fire",1,2.2122,3.2426,2.9,2.35,3.63,3.11,"Pinnacle Sports","Pinnacle Sports","DOXXbet",23,23,23
"86981",344953,"USA: MLS","2008-08-24","Columbus Crew",3,"Real Salt Lake",0,1.7671,3.33,4.219,1.93,3.73,4.5,"Pinnacle Sports","Pinnacle Sports","bet365",21,21,21
"86982",344954,"USA: MLS","2008-08-24","DC United",3,"Colorado Rapids",0,1.7871,3.3024,4.1519,1.98,3.65,4.65,"Pinnacle Sports","Pinnacle Sports","Expekt",21,21,21
"86983",344955,"USA: MLS","2008-08-24","Toronto FC",1,"New England Revoluti",1,2.5481,3.2081,2.501,2.9,3.47,2.6,"Pinnacle Sports","Pinnacle Sports","Jetbull",21,21,21
"86984",344956,"USA: MLS","2008-08-24","Sporting Kansas City",1,"FC Dallas",1,2.0624,3.2181,3.2271,2.27,3.43,3.59,"188BET","Pinnacle Sports","DOXXbet",21,21,21
"86985",344957,"USA: MLS","2008-08-24","Chivas USA",0,"San Jose Earthquakes",0,1.9505,3.209,3.631,2.36,3.3,4.5,"Pinnacle Sports","bwin","bwin",21,21,21
"86986",344958,"USA: MLS","2008-08-24","New York Red Bulls",3,"Houston Dynamo",0,2.321,3.2019,2.791,2.62,3.3,3.1,"Pinnacle Sports","bwin","bet-at-home",21,21,21
"87565",346095,"USA: MLS","2008-08-30","Real Salt Lake",2,"Colorado Rapids",0,1.8209,3.3065,3.967,2.02,3.5,4.45,"188BET","Betsafe","Jetbull",23,23,23
"87803",346583,"USA: MLS","2008-08-31","DC United",0,"New York Red Bulls",0,1.8822,3.3196,3.6896,2,3.65,4.25,"Coral","Pinnacle Sports","188BET",23,23,23
"87804",346584,"USA: MLS","2008-08-31","New England Revoluti",2,"Los Angeles Galaxy",2,1.7361,3.4104,4.2613,1.81,3.69,4.86,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",23,23,23
"87805",346585,"USA: MLS","2008-08-31","FC Dallas",1,"Columbus Crew",2,2.2139,3.2296,2.9183,2.35,3.53,3.11,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",23,23,23
"87806",346586,"USA: MLS","2008-08-31","San Jose Earthquakes",2,"Sporting Kansas City",1,2.1996,3.2143,2.9683,2.25,3.4,3.56,"888sport","bet365","Pinnacle Sports",23,23,23
"87807",346587,"USA: MLS","2008-08-31","Chivas USA",2,"Toronto FC",1,1.9087,3.2783,3.6278,2.09,3.55,4,"188BET","Pinnacle Sports","Betclic",23,23,23
"87841",346650,"USA: MLS","2008-09-01","Houston Dynamo",2,"Chicago Fire",1,1.9523,3.2791,3.5227,2.15,3.54,4.25,"Betclic","Pinnacle Sports","Betsafe",22,22,22
"88021",347019,"USA: MLS","2008-09-05","FC Dallas",0,"Colorado Rapids",1,1.7768,3.3345,4.1309,1.83,3.76,4.59,"188BET","Pinnacle Sports","Pinnacle Sports",22,22,22
"88119",347255,"USA: MLS","2008-09-06","Toronto FC",1,"Chivas USA",3,2.6065,3.2113,2.6213,3.1,3.51,5.5,"Pinnacle Sports","Pinnacle Sports","Ladbrokes",23,23,23
"88270",347612,"USA: MLS","2008-09-07","Columbus Crew",4,"New England Revoluti",0,2.1352,3.2226,3.0957,2.47,3.4,3.35,"Pinnacle Sports","bet365","Betsson",23,23,23
"88271",347613,"USA: MLS","2008-09-07","Chicago Fire",1,"New York Red Bulls",0,2.0204,3.2117,3.4048,2.29,3.3,4,"Pinnacle Sports","bet365","bet-at-home",23,23,23
"88272",347614,"USA: MLS","2008-09-07","San Jose Earthquakes",2,"DC United",1,2.1117,3.23,3.1335,2.35,3.4,4.09,"bwin","bet365","Pinnacle Sports",23,23,23
"88273",347615,"USA: MLS","2008-09-07","Los Angeles Galaxy",2,"Real Salt Lake",2,2.1165,3.2165,3.1404,2.29,3.35,3.65,"Betsafe","bwin","bwin",23,23,23
"88274",347616,"USA: MLS","2008-09-07","Houston Dynamo",3,"Sporting Kansas City",1,1.6261,3.4778,5.0248,1.7,3.99,6,"Betsafe","Pinnacle Sports","Pinnacle Sports",23,23,23
"88467",347930,"USA: MLS","2008-09-12","New England Revoluti",4,"Chivas USA",0,1.69,3.4061,4.6039,1.79,3.6,5.5,"Pinnacle Sports","bet365","bet365",23,23,23
"88785",348499,"USA: MLS","2008-09-13","Toronto FC",1,"Columbus Crew",1,2.9848,3.2404,2.1865,3.4,3.5,2.54,"Betsafe","bwin","Pinnacle Sports",23,23,23
"88786",348500,"USA: MLS","2008-09-13","Sporting Kansas City",2,"Los Angeles Galaxy",0,2.2296,3.2348,2.8861,2.47,3.4,3.25,"Pinnacle Sports","Pinnacle Sports","bet365",23,23,23
"89018",349001,"USA: MLS","2008-09-14","DC United",2,"FC Dallas",2,1.6674,3.4352,4.7287,1.75,4,5.65,"bwin","bet365","Pinnacle Sports",23,23,23
"89019",349002,"USA: MLS","2008-09-14","New York Red Bulls",2,"Real Salt Lake",1,1.6913,3.4661,4.4743,1.8,3.87,5.41,"888sport","Pinnacle Sports","Pinnacle Sports",23,23,23
"89020",349003,"USA: MLS","2008-09-14","San Jose Earthquakes",1,"Houston Dynamo",1,2.4322,3.1909,2.6404,2.83,3.3,2.85,"Pinnacle Sports","188BET","Expekt",23,23,23
"89021",349004,"USA: MLS","2008-09-14","Colorado Rapids",2,"Chicago Fire",0,2.2643,3.2113,2.8322,2.38,3.3,3.29,"Ladbrokes","188BET","Pinnacle Sports",23,23,23
"89294",349533,"USA: MLS","2008-09-19","Columbus Crew",3,"New York Red Bulls",1,1.8591,3.3043,3.8239,2.02,3.5,4.25,"188BET","bwin","Betclic",23,23,23
"89899",350625,"USA: MLS","2008-09-21","Sporting Kansas City",2,"Toronto FC",0,1.757,3.3348,4.2991,2.02,3.5,4.8,"Pinnacle Sports","Betsafe","Betsafe",23,23,23
"89900",350626,"USA: MLS","2008-09-21","Colorado Rapids",1,"New England Revoluti",1,2.2539,3.2339,2.8583,2.38,3.68,3.19,"Coral","Pinnacle Sports","Pinnacle Sports",23,23,23
"89901",350627,"USA: MLS","2008-09-21","Real Salt Lake",0,"Chivas USA",1,1.8564,3.2686,3.875,2.09,3.4,4.3,"Pinnacle Sports","Coral","bwin",14,14,14
"89902",350628,"USA: MLS","2008-09-21","Los Angeles Galaxy",5,"DC United",2,2.0265,3.4952,5.2704,2.2,8.5,51,"Betsson","Ladbrokes","Ladbrokes",23,23,23
"89903",350629,"USA: MLS","2008-09-21","Chicago Fire",1,"FC Dallas",4,1.7414,3.345,4.3107,1.87,3.53,4.73,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",14,14,14
"90283",351364,"USA: MLS","2008-09-26","Chicago Fire",3,"Los Angeles Galaxy",1,1.8561,3.3139,3.8361,2.02,3.5,4.2,"188BET","bet365","bet-at-home",23,23,23
"90641",351922,"USA: MLS","2008-09-27","Toronto FC",1,"Houston Dynamo",1,11.737,3.1765,2.3987,209.04,3.25,2.84,"Pinnacle Sports","Betway","DOXXbet",23,23,23
"90899",352425,"USA: MLS","2008-09-28","New England Revoluti",0,"Columbus Crew",1,2.01,3.267,3.3222,2.1,3.69,3.63,"Coral","Pinnacle Sports","Pinnacle Sports",23,23,23
"90900",352426,"USA: MLS","2008-09-28","New York Red Bulls",4,"Colorado Rapids",5,1.6426,3.4696,4.883,1.75,3.9,5.99,"Interwetten","Pinnacle Sports","Pinnacle Sports",23,23,23
"90901",352427,"USA: MLS","2008-09-28","San Jose Earthquakes",2,"Real Salt Lake",3,1.823,3.3096,3.9539,1.91,3.6,4.51,"Pinnacle Sports","bet365","Pinnacle Sports",23,23,23
"90902",352428,"USA: MLS","2008-09-28","Chivas USA",2,"Sporting Kansas City",1,1.813,3.3065,4.0135,2,3.5,4.34,"188BET","Pinnacle Sports","Betsson",23,23,23
"90903",352429,"USA: MLS","2008-09-28","FC Dallas",3,"DC United",0,1.9561,3.2739,3.5196,2.18,3.5,3.75,"Pinnacle Sports","bet365","Unibet",23,23,23
"91142",352870,"USA: MLS","2008-10-03","FC Dallas",1,"San Jose Earthquakes",1,1.8113,3.3458,4.01,1.98,3.5,4.5,"188BET","12BET","bwin",24,24,24
"91736",353976,"USA: MLS","2008-10-05","Columbus Crew",1,"Los Angeles Galaxy",0,1.6788,3.4879,4.5033,1.81,4.09,5,"DOXXbet","12BET","bet-at-home",24,24,24
"91737",353977,"USA: MLS","2008-10-05","DC United",0,"Chivas USA",3,1.9792,3.2588,3.4163,2.1,3.66,3.66,"Coral","Pinnacle Sports","Pinnacle Sports",24,24,24
"91738",353978,"USA: MLS","2008-10-05","New England Revoluti",2,"Real Salt Lake",2,1.6354,3.55,4.8167,1.7,5.5,6.45,"Interwetten","12BET","Pinnacle Sports",24,24,24
"91739",353979,"USA: MLS","2008-10-05","New York Red Bulls",1,"Toronto FC",3,1.6121,3.5563,5.0354,1.73,5.7,6.75,"888sport","12BET","Pinnacle Sports",24,24,24
"91740",353980,"USA: MLS","2008-10-05","Colorado Rapids",1,"Houston Dynamo",3,2.3413,3.1825,2.7558,2.7,3.38,2.9,"Pinnacle Sports","Pinnacle Sports","12BET",24,24,24
"91741",353981,"USA: MLS","2008-10-05","Sporting Kansas City",1,"Chicago Fire",1,2.3692,3.175,2.7321,2.5,3.35,3.2,"bet365","Pinnacle Sports","12BET",24,24,24
"91916",354319,"USA: MLS","2008-10-10","Real Salt Lake",1,"New York Red Bulls",1,1.8896,3.2854,3.6954,1.98,3.65,4.2,"Pinnacle Sports","Pinnacle Sports","bet365",24,24,24
"92184",354904,"USA: MLS","2008-10-12","Sporting Kansas City",1,"New England Revoluti",0,2.3,3.2296,2.7658,2.4,3.56,3.06,"188BET","Pinnacle Sports","Pinnacle Sports",24,24,24
"92185",354905,"USA: MLS","2008-10-12","FC Dallas",2,"Toronto FC",2,1.5875,3.5388,5.2583,1.67,4.08,6.5,"Coral","Pinnacle Sports","Pinnacle Sports",24,24,24
"92186",354906,"USA: MLS","2008-10-12","San Jose Earthquakes",0,"Chivas USA",1,2.1308,3.2158,3.1046,2.25,3.3,3.7,"bet-at-home","bet365","Pinnacle Sports",24,24,24
"92187",354907,"USA: MLS","2008-10-12","Chicago Fire",2,"Columbus Crew",2,2.1979,3.2258,2.9538,2.35,3.37,3.34,"188BET","Pinnacle Sports","Pinnacle Sports",24,24,24
"92221",354955,"USA: MLS","2008-10-13","Houston Dynamo",0,"DC United",0,1.6138,3.5621,4.9408,1.75,4.09,6.15,"bet-at-home","Pinnacle Sports","Pinnacle Sports",24,24,24
"92222",354956,"USA: MLS","2008-10-13","Los Angeles Galaxy",3,"Colorado Rapids",2,2.1279,3.2338,3.0929,2.25,3.41,3.42,"188BET","Pinnacle Sports","Pinnacle Sports",24,24,24
"92333",355139,"USA: MLS","2008-10-16","Houston Dynamo",2,"San Jose Earthquakes",1,1.6296,3.4526,4.9948,1.77,4.01,6.12,"188BET","Pinnacle Sports","Pinnacle Sports",23,23,23
"92421",355264,"USA: MLS","2008-10-17","DC United",2,"New England Revoluti",1,1.9883,3.2492,3.415,2.1,3.58,3.91,"Coral","Pinnacle Sports","Pinnacle Sports",24,24,24
"92783",355759,"USA: MLS","2008-10-18","Toronto FC",3,"Chicago Fire",2,2.3046,3.2313,2.7654,2.45,3.45,3.04,"bet365","Pinnacle Sports","Pinnacle Sports",24,24,24
"93101",356242,"USA: MLS","2008-10-19","New York Red Bulls",3,"Columbus Crew",1,2.2492,3.2504,2.8579,2.4,3.51,3.47,"bet-at-home","Pinnacle Sports","Pinnacle Sports",24,24,24
"93102",356243,"USA: MLS","2008-10-19","Sporting Kansas City",3,"San Jose Earthquakes",2,1.6096,3.4771,5.1958,1.9,3.7,5.9,"188BET","Interwetten","bet-at-home",24,24,24
"93103",356244,"USA: MLS","2008-10-19","Houston Dynamo",3,"Los Angeles Galaxy",0,1.7504,3.4013,4.2129,1.88,3.63,4.71,"Pinnacle Sports","Pinnacle Sports","DOXXbet",24,24,24
"93104",356245,"USA: MLS","2008-10-19","Real Salt Lake",3,"FC Dallas",1,2.2175,3.2267,2.9225,2.29,3.54,3.4,"Interwetten","Pinnacle Sports","Pinnacle Sports",24,24,24
"93105",356246,"USA: MLS","2008-10-19","Chivas USA",1,"Colorado Rapids",2,2.0158,3.2771,3.305,2.15,3.55,3.85,"bet-at-home","Pinnacle Sports","Pinnacle Sports",24,24,24
"93389",356694,"USA: MLS","2008-10-24","Chicago Fire",5,"New York Red Bulls",2,2.1621,3.2046,3.0858,2.47,3.35,3.6,"Pinnacle Sports","bwin","bet-at-home",24,24,24
"94114",357787,"USA: MLS","2008-10-26","New England Revoluti",1,"Sporting Kansas City",3,1.9883,3.2617,3.4004,2.04,3.68,3.74,"bet365","Pinnacle Sports","Pinnacle Sports",24,24,24
"94115",357788,"USA: MLS","2008-10-26","Colorado Rapids",1,"Real Salt Lake",1,1.8625,3.3133,3.8013,2.08,3.6,4,"188BET","bet365","Betclic",24,24,24
"94116",357789,"USA: MLS","2008-10-26","San Jose Earthquakes",2,"Toronto FC",0,1.8529,3.3092,3.825,1.94,3.77,4.2,"Pinnacle Sports","Pinnacle Sports","bet365",24,24,24
"94117",357790,"USA: MLS","2008-10-26","Chivas USA",1,"Houston Dynamo",1,2.115,3.2171,3.1788,2.7,3.4,3.7,"188BET","bwin","bet-at-home",24,24,24
"94118",357791,"USA: MLS","2008-10-26","Los Angeles Galaxy",2,"FC Dallas",2,2.0546,3.2746,3.225,2.2,3.84,3.6,"888sport","Pinnacle Sports","bet365",24,24,24
"94119",357792,"USA: MLS","2008-10-26","Columbus Crew",1,"DC United",0,1.9426,3.3226,3.5209,2.12,3.57,4,"Pinnacle Sports","Pinnacle Sports","888sport",23,23,23
"94529",358428,"USA: MLS","2008-10-31","New England Revoluti",0,"Chicago Fire",0,2.2281,3.1952,2.9505,2.57,3.3,3.2,"Pinnacle Sports","12BET","bet-at-home",21,21,21
"94856",358909,"USA: MLS","2008-11-01","New York Red Bulls",1,"Houston Dynamo",1,2.5033,3.1762,2.57,3.13,3.25,2.75,"Pinnacle Sports","bet365","Coral",21,21,21
"94857",358910,"USA: MLS","2008-11-01","Real Salt Lake",1,"Chivas USA",0,1.9871,3.2338,3.44,2.15,3.46,3.82,"Betsafe","Pinnacle Sports","Pinnacle Sports",21,21,21
"95185",359412,"USA: MLS","2008-11-02","Sporting Kansas City",1,"Columbus Crew",1,2.5581,3.2038,2.5005,2.7,3.48,3,"Interwetten","Pinnacle Sports","bet365",21,21,21
"95447",359825,"USA: MLS","2008-11-07","Chicago Fire",3,"New England Revoluti",0,1.7591,3.3539,4.257,1.85,3.69,5.07,"188BET","Pinnacle Sports","Pinnacle Sports",23,23,23
"96109",360800,"USA: MLS","2008-11-09","Columbus Crew",2,"Sporting Kansas City",0,1.6109,3.52,4.995,1.69,3.87,5.56,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",22,22,22
"96110",360801,"USA: MLS","2008-11-09","Chivas USA",2,"Real Salt Lake",2,1.8605,3.275,3.8659,2.37,3.4,4.37,"Pinnacle Sports","BetVictor","DOXXbet",22,22,22
"96111",360802,"USA: MLS","2008-11-09","Houston Dynamo",0,"New York Red Bulls",3,1.6209,3.5014,5.0136,1.7,4.08,7,"BetVictor","Pinnacle Sports","Pinnacle Sports",22,22,22
"96401",361250,"USA: MLS","2008-11-14","Columbus Crew",2,"Chicago Fire",1,2.0068,3.2476,3.3644,2.2,3.5,3.68,"188BET","bwin","Pinnacle Sports",25,25,25
"97055",362207,"USA: MLS","2008-11-16","Real Salt Lake",0,"New York Red Bulls",1,2.0233,3.2575,3.3508,2.15,3.53,4.22,"bet-at-home","Pinnacle Sports","Pinnacle Sports",24,24,24
"97821",363370,"USA: MLS","2008-11-23","New York Red Bulls",1,"Columbus Crew",3,3.1167,3.1976,2.1162,3.75,3.25,2.35,"bet365","BetVictor","bwin",21,21,21
"107487",377351,"USA: MLS","2009-03-20","Seattle Sounders",3,"New York Red Bulls",0,2.3063,3.2168,2.8195,2.45,3.48,3.4,"188BET","Pinnacle Sports","Jetbull",19,19,19
"108154",378313,"USA: MLS","2009-03-22","Houston Dynamo",1,"Columbus Crew",1,2.2348,3.2217,2.947,2.4,3.41,3.7,"Betsson","Pinnacle Sports","188BET",23,23,23
"108155",378314,"USA: MLS","2009-03-22","FC Dallas",1,"Chicago Fire",3,2.4679,3.2138,2.6025,2.65,3.48,3.15,"Betsson","Pinnacle Sports","SBOBET",24,24,24
"108156",378315,"USA: MLS","2009-03-22","Sporting Kansas City",2,"Toronto FC",3,1.9917,3.2642,3.4488,2.15,3.55,4.01,"Betsson","Pinnacle Sports","Pinnacle Sports",24,24,24
"108157",378316,"USA: MLS","2009-03-22","Chivas USA",2,"Colorado Rapids",1,1.9975,3.2517,3.4025,2.27,3.49,3.88,"188BET","Pinnacle Sports","Pinnacle Sports",24,24,24
"108158",378317,"USA: MLS","2009-03-22","San Jose Earthquakes",0,"New England Revoluti",1,2.2491,3.1909,2.9522,2.5,3.3,4,"bet365","188BET","188BET",23,23,23
"108159",378318,"USA: MLS","2009-03-22","Los Angeles Galaxy",2,"DC United",2,2.0604,3.2604,3.2496,2.25,3.64,3.84,"188BET","Pinnacle Sports","Pinnacle Sports",25,25,25
"108607",379001,"USA: MLS","2009-03-28","Columbus Crew",1,"Toronto FC",1,1.7021,3.3858,4.5225,1.8,3.86,5.2,"Expekt","Pinnacle Sports","SBOBET",24,24,24
"108781",379334,"USA: MLS","2009-03-29","DC United",1,"Chicago Fire",1,2.2326,3.2283,2.8796,2.35,3.43,3.48,"Expekt","Pinnacle Sports","Pinnacle Sports",23,23,23
"108782",379335,"USA: MLS","2009-03-29","New York Red Bulls",1,"New England Revoluti",1,2.2567,3.2354,2.8821,2.48,3.4,3.3,"Pinnacle Sports","bwin","Jetbull",24,24,24
"108783",379336,"USA: MLS","2009-03-29","Colorado Rapids",2,"Sporting Kansas City",1,2.1278,3.2248,3.1004,2.29,3.35,3.57,"William Hill","Pinnacle Sports","Pinnacle Sports",23,23,23
"108784",379337,"USA: MLS","2009-03-29","San Jose Earthquakes",3,"Houston Dynamo",2,2.3021,3.2274,2.7984,2.5,3.41,3.3,"188BET","Pinnacle Sports","Pinnacle Sports",19,19,19
"108785",379338,"USA: MLS","2009-03-29","Seattle Sounders",2,"Real Salt Lake",0,1.935,3.2828,3.61,2.2,3.4,3.9,"Pinnacle Sports","Coral","Betsson",18,18,18
"108786",379339,"USA: MLS","2009-03-29","FC Dallas",0,"Chivas USA",2,2.1339,3.2291,3.107,2.25,3.49,3.53,"Ladbrokes","Pinnacle Sports","Pinnacle Sports",23,23,23
"109060",379743,"USA: MLS","2009-04-03","Real Salt Lake",4,"Columbus Crew",1,2.3562,3.2224,2.7395,2.45,3.45,3.1,"bet-at-home","Pinnacle Sports","SBOBET",21,21,21
"109452",380322,"USA: MLS","2009-04-04","Toronto FC",0,"Seattle Sounders",2,2.2727,3.2245,2.8664,2.5,3.3,3.5,"bet365","Betclic","Unibet",22,22,22
"109786",380817,"USA: MLS","2009-04-05","DC United",1,"Houston Dynamo",0,2.2114,3.2395,2.96,2.43,3.55,3.2,"SBOBET","Pinnacle Sports","Coral",22,22,22
"109787",380818,"USA: MLS","2009-04-05","New England Revoluti",2,"FC Dallas",1,1.8459,3.3105,3.9286,2,3.49,4.61,"SBOBET","Pinnacle Sports","Pinnacle Sports",22,22,22
"109788",380819,"USA: MLS","2009-04-05","Los Angeles Galaxy",2,"Colorado Rapids",3,1.9714,3.2759,3.4886,2.14,3.58,3.85,"SBOBET","Pinnacle Sports","Unibet",22,22,22
"109789",380820,"USA: MLS","2009-04-05","Chicago Fire",1,"New York Red Bulls",0,1.8333,3.3219,3.9529,1.9,3.73,4.61,"188BET","Pinnacle Sports","Pinnacle Sports",21,21,21
"109790",380821,"USA: MLS","2009-04-05","Sporting Kansas City",2,"San Jose Earthquakes",0,2.1973,3.2418,2.9914,2.35,3.52,3.28,"bet-at-home","Pinnacle Sports","Pinnacle Sports",22,22,22
"109832",380886,"USA: MLS","2009-04-06","Chivas USA",2,"Columbus Crew",1,2.1081,3.2538,3.1881,2.31,3.5,3.6,"Pinnacle Sports","Expekt","bet365",21,21,21
"110579",381946,"USA: MLS","2009-04-11","San Jose Earthquakes",3,"Chicago Fire",3,2.4504,3.2025,2.6138,2.59,3.29,2.85,"Pinnacle Sports","Pinnacle Sports","188BET",24,24,24
"110580",381947,"USA: MLS","2009-04-11","Toronto FC",1,"FC Dallas",1,1.83,3.322,3.972,2.02,3.58,4.5,"188BET","Pinnacle Sports","Betsson",25,25,25
"110794",382290,"USA: MLS","2009-04-12","Real Salt Lake",2,"DC United",1,1.9871,3.2638,3.4688,2.1,3.58,4.17,"Interwetten","Pinnacle Sports","Pinnacle Sports",24,24,24
"110795",382291,"USA: MLS","2009-04-12","Columbus Crew",1,"Colorado Rapids",1,1.8725,3.3554,3.7133,1.91,3.85,4,"Coral","Pinnacle Sports","888sport",24,24,24
"110796",382292,"USA: MLS","2009-04-12","Houston Dynamo",0,"New York Red Bulls",0,1.7879,3.3633,4.1821,2,3.6,5,"Coral","bet365","bet365",24,24,24
"110797",382293,"USA: MLS","2009-04-12","Los Angeles Galaxy",0,"Chivas USA",0,2.7535,3.2526,2.3465,3.19,3.4,2.5,"Pinnacle Sports","bet365","Betclic",23,23,23
"110798",382294,"USA: MLS","2009-04-12","Seattle Sounders",0,"Sporting Kansas City",1,1.6988,3.4167,4.5738,1.8,3.7,5.29,"Unibet","Pinnacle Sports","Pinnacle Sports",24,24,24
"111641",383512,"USA: MLS","2009-04-18","DC United",1,"New England Revoluti",1,2.024,3.2812,3.3432,2.2,3.55,4,"888sport","Pinnacle Sports","Sportingbet",25,25,25
"111949",383973,"USA: MLS","2009-04-19","New York Red Bulls",2,"Real Salt Lake",0,2.1738,3.2296,3.0321,2.29,3.4,3.41,"888sport","bet365","Pinnacle Sports",24,24,24
"111950",383974,"USA: MLS","2009-04-19","Chicago Fire",2,"Sporting Kansas City",2,1.7813,3.3926,4.0852,1.81,3.83,4.59,"Pinnacle Sports","Pinnacle Sports","188BET",23,23,23
"111951",383975,"USA: MLS","2009-04-19","Chivas USA",2,"Seattle Sounders",0,2.0696,3.2552,3.2304,2.31,3.35,3.55,"Pinnacle Sports","bet-at-home","Betclic",23,23,23
"111952",383976,"USA: MLS","2009-04-19","San Jose Earthquakes",1,"Los Angeles Galaxy",1,1.905,3.31,3.6667,2.06,3.67,4.15,"188BET","Pinnacle Sports","Betsson",24,24,24
"111953",383977,"USA: MLS","2009-04-19","Houston Dynamo",1,"Colorado Rapids",0,1.9128,3.3092,3.642,2.15,3.6,4.34,"Tipico","bet365","Pinnacle Sports",25,25,25
"111996",384047,"USA: MLS","2009-04-20","FC Dallas",3,"Toronto FC",2,2.0913,3.2625,3.1825,2.29,3.5,3.86,"Tipico","bet365","Pinnacle Sports",24,24,24
"112254",384405,"USA: MLS","2009-04-23","Toronto FC",1,"Chivas USA",0,2.3224,3.2692,2.7744,2.4,3.63,3.18,"888sport","Pinnacle Sports","Pinnacle Sports",25,25,25
"112338",384511,"USA: MLS","2009-04-24","Sporting Kansas City",1,"New York Red Bulls",0,1.9592,3.265,3.5592,2.13,3.45,3.91,"188BET","Pinnacle Sports","Pinnacle Sports",24,24,24
"113125",385617,"USA: MLS","2009-04-26","Columbus Crew",2,"Chicago Fire",2,2.3354,3.2238,2.7667,2.45,3.51,3.14,"bet-at-home","Pinnacle Sports","Pinnacle Sports",24,24,24
"113126",385618,"USA: MLS","2009-04-26","Real Salt Lake",6,"New England Revoluti",0,1.9216,3.3064,3.624,2.2,3.61,4.34,"Interwetten","Pinnacle Sports","10Bet",25,25,25
"113127",385619,"USA: MLS","2009-04-26","Colorado Rapids",1,"Los Angeles Galaxy",1,1.8128,3.3684,3.9976,1.94,3.77,4.33,"188BET","Pinnacle Sports","Coral",25,25,25
"113128",385620,"USA: MLS","2009-04-26","Chivas USA",2,"FC Dallas",0,1.732,3.378,4.5216,1.94,3.5,5,"188BET","bet365","bet-at-home",25,25,25
"113129",385621,"USA: MLS","2009-04-26","Seattle Sounders",2,"San Jose Earthquakes",0,1.6932,3.4132,4.658,1.81,3.67,5.2,"Pinnacle Sports","Pinnacle Sports","Betsson",25,25,25
"113130",385622,"USA: MLS","2009-04-26","New York Red Bulls",2,"DC United",3,2.0738,3.2438,3.2177,2.15,3.55,3.61,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",26,26,26
"113131",385623,"USA: MLS","2009-04-26","Toronto FC",1,"Sporting Kansas City",0,2.1377,3.2304,3.1115,2.2,3.51,3.65,"188BET","Pinnacle Sports","Pinnacle Sports",26,26,26
"113807",386545,"USA: MLS","2009-05-02","Toronto FC",1,"Columbus Crew",1,2.0372,3.2164,3.4128,2.37,3.3,3.75,"Pinnacle Sports","888sport","Betclic",25,25,25
"114181",387049,"USA: MLS","2009-05-03","DC United",2,"FC Dallas",1,1.8436,3.3212,3.9248,1.91,3.64,4.74,"Betway","Pinnacle Sports","Pinnacle Sports",25,25,25
"114182",387050,"USA: MLS","2009-05-03","Chicago Fire",1,"Seattle Sounders",1,1.8504,3.305,3.9046,2,3.66,4.25,"188BET","Pinnacle Sports","Unibet",24,24,24
"114183",387051,"USA: MLS","2009-05-03","Colorado Rapids",2,"Real Salt Lake",0,2.2012,3.226,3.0068,2.5,3.4,3.2,"SBOBET","Pinnacle Sports","Jetbull",25,25,25
"114184",387052,"USA: MLS","2009-05-03","Los Angeles Galaxy",1,"New York Red Bulls",0,2.0272,3.2772,3.3452,2.15,3.59,3.82,"Betsson","Pinnacle Sports","Pinnacle Sports",25,25,25
"114185",387053,"USA: MLS","2009-05-03","San Jose Earthquakes",0,"Chivas USA",1,2.6036,3.2004,2.4896,2.8,3.32,2.75,"Interwetten","Pinnacle Sports","Pinnacle Sports",25,25,25
"114186",387054,"USA: MLS","2009-05-03","New England Revoluti",0,"Houston Dynamo",2,2.355,3.1712,2.81,2.75,3.3,3.2,"bet365","BetVictor","Ladbrokes",26,26,26
"114420",387384,"USA: MLS","2009-05-07","Sporting Kansas City",1,"DC United",1,2.242,3.2388,2.8932,2.29,3.55,3.44,"bet365","Pinnacle Sports","SBOBET",25,25,25
"114421",387385,"USA: MLS","2009-05-07","Real Salt Lake",2,"Los Angeles Galaxy",2,1.8,3.3936,4.0624,1.91,3.85,4.75,"888sport","Pinnacle Sports","bet365",25,25,25
"114850",387939,"USA: MLS","2009-05-09","New York Red Bulls",4,"San Jose Earthquakes",1,1.6721,3.4546,4.7171,1.75,4.01,5.5,"BetVictor","Pinnacle Sports","Pinnacle Sports",24,24,24
"115234",388452,"USA: MLS","2009-05-10","Columbus Crew",3,"Sporting Kansas City",2,1.86,3.3061,3.907,2.16,3.5,4.5,"Pinnacle Sports","bet365","BetVictor",23,23,23
